21751.496241415174, 573.6401747681549, 2808.0224314966326, 9564.61780363611, 146418.01885747784, 1293392.794858063
5831.100978798731, 110.07857295207377, 510.12308421005486, 1853.325409757932, 8981.891987361289, 65796.74560697019
8026.7138343155275, 33.606978625650974, 358.8466714473449, 1458.391996689032, 1286.2514000261706, 20073.66935315327
69874.94905746491, 73.16459304389578, 1650.8118277389895, 5741.323909425667, 2526.8919160017704, 327042.4161422616
82861.96418971487, 69.32174336117522, 1964.076310454969, 7297.680986345788, 7463.889869380275, 450229.73142872535
10205.54499005236, 13.0318874684449, 230.08468966062682, 787.210264160726, 35.397460030197024, 8406.504902744307
22973.18759033229, 20.603266750545252, 542.1861642116651, 2195.675977916596, 165.0550599091485, 55804.20241761417
74102.19002354919, 26.31056297555181, 1991.5500633084052, 10163.358991986852, 3048.7664032465473, 3088428.5417770953
84672.54697336898, 30.49728206162619, 1073.3735672572973, 4928.790723899728, 764.5999973799034, 459895.34423091594
1118535.0896021817, 185.65911823330782, 21814.30165328423, 90507.75624663396, 108578.00384771179, 1.0128867526862799E8
347888.17928527214, 44.56180844961423, 3745.898910344017, 13698.263008912614, 1313.4919172535353, 2200669.592490059
146700.5925190331, 15.98022678790621, 1493.861928536112, 12840.217949863623, 1290.149424295132, 1460584.8391167093
205201.2902824207, 20.500654680279137, 1831.8437841802643, 12232.574912911836, 712.5830036932651, 1558766.5545482626
100465.14034546257, 17.784068109729596, 1015.73456124465, 5842.849390494333, 109.54509203416316, 381152.7168136522
185256.3999857903, 18.051367976744135, 1307.6702066947073, 4851.0783175872175, 91.89017092297738, 273878.97399881395
